,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1234,19,1,1,303,1,2,3,0,2,1,47,2,1,2,4,0,1102,9241,1,0,22,4,3,0,1,3,2,1,0,1,0
1235,44,0,2,1193,1,2,1,1,2,1,86,3,3,3,3,0,10209,19719,5,1,18,3,2,0,16,2,2,2,2,2,2
1236,56,1,1,441,1,14,4,0,2,0,72,3,1,1,2,1,4963,4510,9,1,18,3,1,3,7,2,3,5,4,4,3
1237,36,0,2,1195,1,11,3,0,2,1,95,2,2,3,2,0,6499,22656,1,0,13,3,3,0,6,3,3,6,5,0,3
1238,21,1,1,1334,1,10,3,0,3,0,36,2,1,2,1,0,1416,17258,1,0,13,3,1,0,1,6,2,1,0,1,0
1239,30,0,1,1329,0,29,4,0,3,1,61,3,2,0,1,2,4115,13192,8,0,19,3,3,3,8,3,3,4,3,0,3
1240,24,1,1,813,1,1,3,1,2,1,61,3,1,1,4,1,2293,3020,2,1,16,3,1,1,6,2,2,2,0,2,0
1241,26,0,1,775,0,29,2,1,1,1,45,3,2,0,3,2,4306,4267,5,0,12,3,1,2,8,5,3,0,0,0,0
1242,36,0,1,1351,1,26,4,0,1,1,80,3,2,6,3,1,5347,7419,6,0,14,3,2,2,10,2,2,3,2,0,2
1243,36,0,1,506,1,3,3,2,3,1,30,3,2,1,2,0,4485,26285,4,0,12,3,4,0,10,2,3,8,0,7,7
1244,37,0,1,1372,1,1,3,0,4,0,42,3,1,1,4,0,2115,15881,1,0,12,3,2,0,17,3,3,17,12,5,7
1245,55,1,1,436,0,2,1,1,3,1,37,3,2,0,4,0,5160,21519,4,0,16,3,3,0,12,3,2,9,7,7,3
1246,42,1,2,481,0,12,3,0,3,1,44,3,4,0,1,0,13758,2447,0,1,12,3,2,0,22,2,2,21,9,13,14
1247,26,0,2,1283,0,1,3,1,3,1,52,2,2,0,1,0,4294,11148,1,0,12,3,2,0,7,2,3,7,7,0,7
1248,33,0,2,553,1,5,4,0,4,0,74,3,3,4,2,1,11878,23364,6,0,11,3,2,2,12,2,3,10,6,8,8
1249,35,0,2,944,0,1,3,3,3,0,92,3,3,0,3,0,8789,9096,1,0,14,3,1,0,10,3,4,10,7,0,8
1250,29,0,1,1010,1,1,3,0,1,0,97,3,1,1,4,2,3760,5598,1,0,15,3,1,3,3,5,3,3,2,1,2
1251,42,0,1,635,0,1,1,0,2,1,99,3,2,0,3,1,4907,24532,1,0,25,4,3,0,20,3,3,20,16,11,6
1252,26,0,1,1355,2,25,1,0,3,0,61,3,1,8,3,1,2942,8916,1,0,23,4,4,1,8,3,3,8,7,5,7
1253,37,0,0,728,1,1,4,1,1,0,80,3,3,7,4,2,13603,11677,2,1,18,3,1,2,15,2,3,5,2,0,2
1254,44,0,1,986,1,8,4,0,1,1,62,4,1,2,4,1,2818,5044,2,1,24,4,3,1,10,2,2,3,2,0,2
1255,40,0,0,218,1,8,1,1,4,1,55,2,3,7,2,2,13757,25178,2,0,11,3,3,1,16,5,3,9,8,4,8
1256,33,0,1,1242,0,8,4,0,1,1,46,3,2,0,1,1,6392,10589,2,0,13,3,4,1,8,6,1,2,2,2,2
1257,34,0,1,1442,1,9,3,1,4,0,46,2,3,6,2,0,8621,17654,1,0,14,3,2,0,9,3,4,8,7,7,7
1258,38,0,1,345,0,10,2,0,1,0,100,3,2,0,4,1,5343,5982,1,0,11,3,3,1,10,1,3,10,7,1,9
1259,35,0,1,528,2,8,4,2,3,1,100,3,1,8,3,0,4323,7108,1,0,17,3,2,0,6,2,1,5,4,1,4
1260,41,0,0,267,0,10,2,0,4,1,56,3,2,0,4,0,6230,13430,7,0,14,3,4,0,16,3,3,14,3,1,10
1261,31,1,0,335,1,9,2,1,3,1,46,2,1,1,1,0,2321,10322,0,1,22,4,1,0,4,0,3,3,2,1,2
1262,27,0,1,1157,1,17,3,2,3,1,51,3,1,1,2,1,3058,13364,0,1,16,3,4,1,6,3,2,5,2,1,1
1263,39,0,1,1383,2,2,3,0,4,0,42,2,2,8,4,1,5204,7790,8,0,11,3,3,2,13,2,3,5,4,0,4
1264,34,0,1,1239,0,13,4,1,4,1,39,3,3,0,3,2,8628,22914,1,0,18,3,3,1,9,2,2,8,7,1,1
1265,32,0,1,601,0,7,5,3,4,1,97,3,2,0,4,1,9204,23343,4,0,12,3,3,1,7,3,2,4,3,0,3
1266,46,0,1,488,0,2,3,2,3,0,75,1,4,4,2,1,16872,14977,3,1,12,3,2,1,28,2,2,7,7,7,7
1267,43,0,2,1082,1,27,3,0,3,0,83,3,3,3,1,1,10820,11535,8,0,11,3,3,1,18,1,3,8,7,0,1
1268,27,0,1,1469,1,1,2,1,4,1,82,3,1,2,2,2,3816,17881,1,0,11,3,2,1,5,2,3,5,2,0,4
1269,49,1,1,1184,0,11,3,3,3,0,43,3,3,0,4,1,7654,5860,1,0,18,3,1,2,9,3,4,9,8,7,7
1270,29,1,1,806,1,7,3,2,2,0,39,3,1,2,3,2,3339,17285,3,1,13,3,1,2,10,2,3,7,7,7,7
1271,31,0,1,106,2,2,3,4,1,1,62,2,2,8,1,1,6410,17822,3,0,12,3,4,0,9,1,3,2,2,1,0
1272,35,0,1,1349,1,7,2,0,3,1,63,2,1,2,4,1,2690,7713,1,0,18,3,4,1,1,5,2,1,0,0,1
1273,34,0,1,1031,1,6,4,0,3,0,45,2,2,1,2,2,4505,15000,6,0,15,3,3,1,12,3,3,1,0,0,0
1274,26,0,2,575,1,1,2,0,1,0,71,1,1,2,4,2,4364,5288,3,0,14,3,1,1,5,2,3,2,2,2,0
1275,36,0,1,363,1,1,3,2,3,0,77,1,3,3,1,2,10252,4235,2,1,21,4,3,1,17,2,3,7,7,7,7
1276,34,0,2,303,0,2,4,3,3,0,75,3,1,5,3,1,2231,11314,6,0,18,3,4,1,6,3,3,4,3,1,2
1277,55,0,1,1136,1,1,4,1,2,1,81,4,4,7,4,2,14732,12414,2,0,13,3,4,2,31,4,4,7,7,0,0
1278,20,1,1,129,1,4,3,2,1,1,84,3,1,2,1,0,2973,13008,1,0,19,3,2,0,1,2,3,1,0,0,0
1279,54,0,1,971,1,1,3,1,4,0,54,3,4,7,4,0,17328,5652,6,0,19,3,4,0,29,3,2,20,7,12,7
1280,34,0,1,546,1,10,3,0,2,1,83,3,1,2,2,2,2008,6896,1,0,14,3,2,2,1,3,3,1,0,1,0
1281,41,0,1,896,0,6,3,0,4,0,75,3,3,4,4,0,13591,14674,3,1,18,3,3,0,16,3,3,1,0,0,0
1282,31,1,2,561,1,3,3,0,4,0,33,3,1,1,3,0,4084,4156,1,0,12,3,1,0,7,2,1,7,2,7,7
1283,33,0,1,267,1,21,3,1,2,1,79,4,1,2,2,1,2028,13637,1,0,18,3,4,3,14,6,3,14,11,2,13
1284,30,0,0,879,1,9,2,1,3,0,72,3,2,3,3,0,4695,12858,7,1,18,3,3,0,10,3,3,8,4,1,7
1285,32,0,0,1146,1,15,4,1,3,0,34,3,2,6,4,2,6667,16542,5,0,18,3,2,1,9,6,3,5,1,1,2
1286,18,0,0,287,1,5,2,0,2,1,73,3,1,1,4,0,1051,13493,1,0,15,3,4,0,0,2,3,0,0,0,0
1287,38,0,1,1009,0,2,2,0,2,0,31,3,2,0,1,2,6893,19461,3,0,15,3,4,1,11,3,3,7,7,1,7
1288,37,1,1,625,0,1,4,0,1,1,46,2,3,0,3,1,10609,14922,5,0,11,3,3,0,17,2,1,14,1,11,7
1289,31,1,1,249,0,6,4,0,2,1,76,1,2,0,3,1,6172,20739,4,1,18,3,2,0,12,3,2,7,7,7,7
1290,37,0,1,671,1,19,3,0,3,1,85,3,2,3,3,1,5768,26493,3,0,17,3,1,3,9,2,2,4,3,0,2
1291,34,0,2,618,1,3,1,0,1,1,45,3,2,6,4,0,7756,22266,0,0,17,3,3,0,7,1,2,6,2,0,4
1292,54,0,1,584,1,22,5,1,2,0,91,3,4,4,3,1,17426,18685,3,0,25,4,3,1,36,6,3,10,8,4,7
1293,31,0,1,1003,0,5,3,2,1,1,51,3,2,0,3,1,8346,20943,1,0,19,3,3,1,6,3,3,5,2,0,2
1294,29,0,1,153,1,15,2,0,4,0,49,2,2,2,3,0,4193,12682,0,1,12,3,4,0,10,3,3,9,5,0,8
1295,24,0,1,691,1,23,3,1,2,1,89,4,1,1,4,1,2725,21630,1,1,11,3,2,2,6,3,3,6,5,1,4
1296,27,0,0,443,1,3,3,1,4,1,50,3,1,1,4,1,1706,16571,1,0,11,3,3,3,0,6,2,0,0,0,0
1297,45,0,0,589,0,2,4,0,3,0,67,3,2,0,3,1,5154,19665,4,0,22,4,2,2,10,3,4,8,7,5,7
1298,27,0,0,691,1,9,3,1,4,1,57,3,1,1,2,2,2024,5970,6,0,18,3,4,1,6,1,1,2,2,2,2
1299,30,1,2,109,1,5,3,1,2,0,60,3,1,2,2,0,2422,25725,0,0,17,3,1,0,4,3,3,3,2,1,2
1300,27,1,1,135,1,17,4,0,4,0,51,3,1,1,3,0,2394,25681,1,1,13,3,4,0,8,2,3,8,2,7,7
1301,25,0,1,810,0,8,3,0,4,1,57,4,2,0,2,1,4851,15678,0,0,22,4,3,1,4,4,3,3,2,1,2
1302,40,0,1,630,0,4,4,3,3,1,67,2,3,0,4,1,10855,8552,7,0,11,3,1,1,15,2,2,12,11,2,11
1303,34,0,0,1065,0,23,4,3,2,1,72,3,2,0,3,0,4568,10034,0,0,20,4,3,0,10,2,3,9,5,8,7
1304,42,0,1,319,1,24,3,1,4,1,56,3,3,3,1,1,7406,6950,1,1,21,4,4,1,10,5,2,10,9,5,8
1305,50,1,2,959,0,1,4,5,4,1,81,3,2,0,3,0,4728,17251,3,1,14,3,4,0,5,4,3,0,0,0,0
1306,49,0,1,1313,0,11,4,3,4,0,80,3,2,0,4,0,4507,8191,3,0,12,3,3,0,8,1,4,5,1,0,4
1307,24,0,1,350,1,21,2,2,3,1,57,2,1,2,1,2,2296,10036,0,0,14,3,2,3,2,3,3,1,1,0,0
1308,32,0,1,234,0,1,4,1,2,1,68,2,1,5,2,1,2269,18024,0,0,14,3,2,1,3,2,3,2,2,2,2
1309,32,0,1,499,0,2,1,3,3,1,36,3,2,0,2,1,4078,20497,0,1,13,3,1,3,4,3,2,3,2,1,2
1310,30,0,0,829,1,1,1,0,3,1,88,2,3,3,3,0,8474,20925,1,0,22,4,3,0,12,2,3,11,8,5,8
1311,40,0,1,898,2,6,2,1,3,1,38,3,4,4,4,0,16437,17381,1,1,21,4,4,0,21,2,3,21,7,7,7
1312,31,0,1,1274,1,9,1,0,3,1,33,3,3,3,2,2,10648,14394,1,0,25,4,4,1,13,6,4,13,8,0,8
1313,21,1,1,337,0,7,1,3,2,1,31,3,1,5,2,0,2679,4567,1,0,13,3,2,0,1,3,3,1,0,1,0
1314,46,0,1,705,0,2,4,3,2,0,83,3,5,4,1,0,18947,22822,3,0,12,3,4,0,22,2,2,2,2,2,1
1315,40,0,2,720,1,16,4,1,1,1,51,2,2,2,3,0,5094,11983,6,0,14,3,4,0,10,6,3,1,0,0,0
1316,30,0,1,241,1,7,3,1,2,1,48,2,1,1,2,1,2141,5348,1,0,12,3,2,1,6,3,2,6,4,1,1
1317,30,0,2,160,1,3,3,1,3,0,71,3,1,1,3,2,2083,22653,1,0,20,4,3,1,1,2,3,1,0,0,0
1318,52,0,0,585,0,29,4,0,1,1,40,3,1,5,4,2,3482,19788,2,0,15,3,2,2,16,3,2,9,8,0,0
1319,45,0,1,176,2,4,3,0,3,0,56,1,3,8,3,1,9756,6595,4,0,21,4,3,2,9,2,4,5,0,0,3
1320,51,0,1,313,1,3,3,1,4,0,98,3,4,6,2,0,13734,7192,3,0,18,3,3,0,21,6,3,7,7,1,0
1321,46,0,1,717,1,13,4,0,3,1,34,3,2,6,2,0,5562,9697,6,0,14,3,4,0,19,3,3,10,7,0,9
1322,58,1,1,601,1,7,4,1,3,0,53,2,3,3,1,1,10008,12023,7,1,14,3,4,0,31,0,2,10,9,5,9
1323,48,0,2,117,1,22,3,1,4,0,58,3,4,4,4,2,17174,2437,3,0,11,3,2,1,24,3,3,22,17,4,7
1324,54,0,1,821,1,5,2,1,1,1,86,3,5,7,1,1,19406,8509,4,0,11,3,3,1,24,4,2,4,2,1,2
1325,28,0,1,1476,1,16,2,1,2,1,68,4,2,6,1,0,5661,4824,0,0,19,3,3,0,9,2,3,8,3,0,7
1326,27,0,2,1242,0,20,3,0,4,0,90,3,2,0,3,0,9981,12916,1,0,14,3,4,0,7,2,3,7,7,0,7
1327,41,0,1,1276,0,2,5,0,2,0,91,3,4,4,1,1,16595,5626,7,0,16,3,2,1,22,2,3,18,16,11,8
1328,31,0,1,1062,1,24,3,1,3,0,96,2,2,6,1,0,6812,17198,1,0,19,3,2,0,10,2,3,10,9,1,8
1329,39,0,2,505,1,2,4,2,3,0,64,3,3,6,3,0,10938,6420,0,0,25,4,4,0,20,1,3,19,6,11,8
1330,48,0,0,1262,1,1,4,1,1,1,35,4,4,4,4,0,16885,16154,2,0,22,4,3,0,27,3,2,5,4,2,1
1331,41,0,1,548,1,9,4,0,3,1,94,3,1,2,1,2,2289,20520,1,0,20,4,2,2,5,2,3,5,3,0,4
1332,36,0,1,430,1,2,4,5,4,0,73,3,2,1,2,1,6962,19573,4,1,22,4,4,1,15,2,3,1,0,0,0
1333,31,0,1,1332,1,11,2,1,3,1,80,3,2,6,1,1,6833,17089,1,1,12,3,4,0,6,2,2,6,5,0,1
1334,45,0,0,1238,1,1,1,0,3,1,74,2,3,6,3,1,10748,3395,3,0,23,4,4,1,25,3,2,23,15,14,4
1335,34,0,0,999,1,26,1,2,1,0,92,2,1,1,3,2,2029,15891,1,0,20,4,3,3,5,2,3,5,4,0,0
1336,36,0,1,132,1,6,3,0,2,0,55,4,1,2,4,1,3038,22002,3,0,12,3,2,0,5,3,3,1,0,0,0
1337,29,0,1,1329,1,7,3,0,3,1,82,3,2,6,4,2,6623,4204,1,1,11,3,2,2,6,2,3,6,0,1,0
1338,32,0,1,929,0,10,3,3,4,1,55,3,2,0,4,0,5396,21703,1,0,12,3,4,0,10,2,2,10,7,0,8
1339,51,0,1,632,0,21,4,3,3,1,71,3,2,0,4,0,5441,8423,0,1,22,4,4,0,11,2,1,10,7,1,0
1340,28,0,0,280,2,1,2,0,3,1,43,3,1,8,4,2,2706,10494,1,0,15,3,2,1,3,2,3,3,2,2,2
1341,42,0,2,288,1,2,3,0,4,1,40,3,3,6,4,1,10124,18611,2,1,14,3,3,1,24,3,1,20,8,13,9
1342,56,0,2,906,0,6,3,0,3,0,86,4,4,0,1,1,13212,18256,9,0,11,3,4,3,36,0,2,7,7,7,7
1343,38,0,2,1444,2,1,4,5,4,1,88,3,1,8,2,1,2991,5224,0,1,11,3,2,1,7,2,3,6,2,1,2
1344,28,0,1,1117,1,8,2,0,4,0,66,3,1,1,4,0,3310,4488,1,0,21,4,4,0,5,3,3,5,3,0,2
1345,20,0,1,805,1,3,3,0,1,1,87,2,1,2,3,0,3033,12828,1,0,12,3,1,0,2,2,2,2,2,1,2
1346,40,0,2,593,1,9,4,1,2,0,88,3,3,7,3,0,13499,13782,9,0,17,3,3,0,20,3,2,18,7,2,13
1347,26,0,1,482,1,1,2,0,2,0,90,2,1,1,3,1,2933,14908,1,1,13,3,3,1,1,3,2,1,0,1,0
1348,37,0,1,408,1,19,2,0,2,1,73,3,1,1,2,1,3022,10227,4,0,21,4,1,0,8,1,3,1,0,0,0
1349,39,0,2,766,0,20,3,0,3,1,83,3,2,0,4,2,4127,19188,2,0,18,3,4,1,7,6,3,2,1,2,2
1350,29,1,1,992,1,1,3,2,3,1,85,3,1,1,3,0,2058,19757,0,0,14,3,4,0,7,1,2,6,2,1,5
1351,27,0,1,205,0,10,3,3,4,0,98,2,2,0,4,1,5769,7100,1,1,11,3,4,0,6,3,3,6,2,4,4
1352,28,0,1,760,0,2,4,3,2,0,81,3,2,0,2,1,4779,3698,1,1,20,4,1,0,8,2,3,8,7,7,5
1353,44,0,1,625,1,4,3,1,4,1,50,3,2,6,2,0,5933,5197,9,0,12,3,4,0,10,2,2,5,2,2,3
1354,33,1,1,1277,1,15,1,1,2,1,56,3,3,4,3,1,13610,24619,7,1,12,3,4,0,15,2,4,7,6,7,7
1355,37,0,1,1189,0,3,3,0,3,1,87,3,3,0,4,0,7428,14506,2,0,12,3,1,0,12,3,3,5,3,1,3
1356,31,1,1,542,0,20,3,0,2,0,71,1,2,0,3,1,4559,24788,3,1,11,3,3,1,4,2,3,2,2,2,2
1357,33,0,1,931,1,14,3,1,4,0,72,3,1,1,2,1,2756,4673,1,0,13,3,4,1,8,5,3,8,7,1,6
1358,22,0,1,217,1,8,1,0,2,1,94,1,1,2,1,1,2451,6881,1,0,15,3,1,1,4,3,2,4,3,1,1
1359,33,0,1,1099,1,4,4,1,1,0,82,2,1,2,2,1,3838,8192,8,0,11,3,4,0,8,5,3,5,4,0,2
1360,25,1,1,1219,1,4,1,2,4,1,32,3,1,2,4,1,3691,4605,1,1,15,3,2,1,7,3,4,7,7,5,6
1361,49,0,1,1418,1,1,3,2,3,0,36,3,1,1,1,1,3580,10554,2,0,16,3,2,1,7,2,3,4,2,0,2
1362,58,1,1,147,1,23,4,1,4,0,94,3,3,6,4,1,10312,3465,1,0,12,3,4,1,40,3,2,40,10,15,6
1363,45,0,1,1457,1,7,3,1,1,0,83,3,1,1,3,1,4477,20100,4,1,19,3,3,1,7,2,2,3,2,0,2
1364,30,0,1,946,1,2,3,1,3,0,52,2,2,3,4,0,6877,20234,5,1,24,4,2,0,12,4,2,0,0,0,0
1365,30,0,1,852,1,1,1,0,4,1,55,2,2,2,4,1,5126,15998,1,1,12,3,3,2,10,1,2,10,8,3,0
1366,42,0,0,179,2,2,5,1,4,1,79,4,2,8,1,1,6272,12858,7,0,16,3,1,1,10,3,4,4,3,0,3
1367,30,1,1,740,0,1,3,0,2,1,64,2,2,0,1,1,9714,5323,1,0,11,3,4,1,10,4,3,10,8,6,7
1368,46,0,1,430,1,1,4,1,4,1,40,3,5,7,4,2,19627,21445,9,0,17,3,4,2,23,0,3,2,2,2,2
1369,38,0,0,573,1,6,3,1,2,0,79,1,2,1,4,2,5329,15717,7,1,12,3,4,3,17,3,3,13,11,1,9
1370,60,0,2,1499,0,28,3,3,3,0,80,2,3,0,1,1,10266,2845,4,0,19,3,4,0,22,5,4,18,13,13,11
1371,24,0,2,535,0,24,3,1,4,1,38,3,1,5,4,1,2400,5530,0,0,13,3,3,2,3,3,3,2,2,2,1
1372,50,0,2,1115,1,1,3,0,1,0,73,3,5,7,2,1,18172,9755,3,1,19,3,1,0,28,1,2,8,3,0,7
1373,30,0,2,1312,1,23,3,0,1,1,96,1,1,1,3,2,2613,22310,1,0,25,4,3,3,10,2,2,10,7,0,9
1374,24,0,1,823,1,17,2,5,4,1,94,2,1,2,2,1,2127,9100,1,0,21,4,4,1,1,2,3,1,0,0,0
1375,40,0,1,1171,1,10,4,0,4,0,46,4,1,2,3,1,2213,22495,3,1,13,3,3,1,10,3,3,7,7,1,7
1376,20,1,2,769,0,9,3,3,4,0,54,3,1,5,4,0,2323,17205,1,1,14,3,2,0,2,3,3,2,2,0,2
1377,37,0,1,1439,1,4,1,0,3,1,54,3,1,1,3,1,2996,5182,7,1,15,3,4,0,8,2,3,6,4,1,3
1378,40,0,1,1300,1,24,2,2,1,1,62,3,2,1,4,2,3319,24447,1,0,17,3,1,2,9,3,3,9,8,4,7
1379,27,0,0,1450,1,3,3,1,3,1,79,2,1,1,3,2,2566,25326,1,1,15,3,4,1,1,2,2,1,1,0,1
1380,53,0,0,661,1,1,4,1,1,0,60,2,4,3,3,1,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2
1381,39,0,0,1485,1,25,2,0,3,1,71,3,3,6,3,1,10920,3449,3,0,21,4,2,1,13,2,3,6,4,0,5
1382,40,0,2,580,0,5,4,0,4,1,48,2,3,0,1,1,10475,23772,5,1,21,4,3,1,20,2,3,18,13,1,12
1383,59,0,1,142,1,3,3,0,3,1,70,2,1,1,4,1,2177,8456,3,0,17,3,1,1,7,6,3,1,0,0,0
1384,37,0,0,1063,1,25,5,1,2,0,72,3,2,1,3,1,4449,23866,3,1,15,3,1,2,15,2,3,13,11,10,7
1385,42,0,1,1396,1,6,3,1,3,1,83,3,3,7,1,1,13348,14842,9,0,13,3,2,1,18,3,4,13,7,5,7
1386,32,0,1,824,1,5,2,0,4,0,67,2,2,1,2,1,5878,15624,3,0,12,3,1,1,12,2,3,7,1,2,5
1387,45,0,2,364,1,25,3,1,2,0,83,3,5,4,2,0,18061,13035,3,0,22,4,3,0,22,4,3,0,0,0,0
1388,38,0,1,362,1,1,1,0,3,0,43,3,1,1,1,0,2619,14561,3,0,17,3,4,0,8,3,2,0,0,0,0
1389,40,0,1,616,1,2,2,0,3,0,99,3,1,2,1,1,3377,25605,4,0,17,3,4,1,7,5,2,4,3,0,2
1390,26,0,0,786,1,7,3,1,4,1,76,3,1,2,4,0,2570,11925,1,0,20,4,3,0,7,5,3,7,7,5,7
1391,18,0,1,812,0,10,3,1,4,0,69,2,1,5,3,0,1200,9724,1,0,12,3,1,0,0,2,3,0,0,0,0
1392,39,0,1,1089,1,6,3,0,2,0,32,3,3,3,2,0,8376,9150,4,0,18,3,4,0,9,3,3,2,0,2,2
1393,56,0,2,1240,1,9,3,1,1,0,63,3,1,1,3,1,2942,12154,2,0,19,3,2,1,18,4,3,5,4,0,3
1394,36,0,1,559,1,12,4,0,3,0,76,3,2,3,3,1,4663,12421,9,1,12,3,2,2,7,2,3,3,2,1,1
1395,39,0,1,117,1,10,1,1,3,1,99,3,4,4,1,1,17068,5355,1,1,14,3,4,0,21,3,3,21,9,11,10
1396,33,1,1,1017,1,25,3,1,1,1,55,2,1,1,2,0,2313,2993,4,1,20,4,2,0,5,0,3,2,2,2,2
1397,53,0,1,1084,1,13,2,1,4,0,57,4,2,3,1,2,4450,26250,1,0,11,3,3,2,5,3,3,4,2,1,3
1398,31,0,1,670,1,26,1,0,1,1,31,3,1,1,3,2,2911,15170,1,0,17,3,4,1,5,1,2,5,2,4,3
1399,33,0,0,1283,0,2,3,3,4,0,62,3,2,0,2,0,5147,10697,8,0,15,3,4,0,13,2,2,11,7,1,7
1400,23,0,1,373,1,1,2,0,4,1,47,3,1,1,3,1,1223,16901,1,0,22,4,4,1,1,2,3,1,0,0,1
1401,49,0,1,1495,1,5,4,2,1,1,96,3,2,6,3,1,6651,21534,2,0,14,3,2,1,20,0,2,3,2,1,2
1402,39,0,1,524,1,18,2,0,1,1,32,3,2,3,3,0,4534,13352,0,0,11,3,1,0,9,6,3,8,7,1,7
1403,55,0,1,1229,1,4,4,0,4,1,30,3,2,6,3,1,4035,16143,0,1,16,3,2,0,4,2,3,3,2,1,2
1404,40,0,0,1142,1,8,2,0,4,1,72,3,2,6,4,2,4069,8841,3,1,18,3,3,0,8,2,3,2,2,2,2
1405,32,0,0,1184,1,1,3,0,3,0,70,2,1,2,2,1,2332,3974,6,0,20,4,3,0,5,3,3,3,0,0,2
1406,34,0,2,560,1,1,4,5,4,1,91,3,1,1,1,2,2996,20284,5,0,14,3,3,2,10,2,3,4,3,1,3
1407,36,0,1,938,1,2,4,1,3,1,79,3,1,2,3,0,2519,12287,4,0,21,4,3,0,16,6,3,11,8,3,9
1408,42,0,2,1368,1,28,4,2,4,0,88,2,2,6,4,1,4523,4386,0,0,11,3,4,3,7,4,4,6,5,0,4
1409,47,0,2,1309,0,4,1,1,2,1,99,3,2,5,3,0,2976,25751,3,0,19,3,1,0,5,3,3,0,0,0,0
1410,38,0,1,723,0,2,4,3,2,0,77,1,2,5,4,1,5405,4244,2,1,20,4,1,2,20,4,2,4,2,0,3
1411,42,0,0,926,1,21,2,1,3,0,36,3,2,3,3,2,5265,16439,2,0,16,3,2,1,11,5,3,5,3,0,2
1412,36,0,2,688,1,4,2,0,4,0,97,3,2,3,2,2,5131,9192,7,0,13,3,2,3,18,3,3,4,2,0,2
1413,52,0,1,699,1,1,4,0,3,1,65,2,5,4,3,1,19999,5678,0,0,14,3,1,1,34,5,3,33,18,11,9
1414,40,0,1,329,1,1,4,0,2,1,88,3,1,2,2,1,2387,6762,3,0,22,4,3,1,7,3,3,4,2,0,3
1415,39,1,2,203,1,2,3,0,1,1,84,3,4,6,4,2,12169,13547,7,0,11,3,4,3,21,4,3,18,7,11,5
1416,60,0,1,696,0,7,4,3,2,1,52,4,2,0,4,2,5220,10893,0,1,18,3,2,1,12,3,3,11,7,1,9
1417,35,0,1,819,1,2,3,0,3,1,44,2,3,3,2,2,10274,19588,2,0,18,3,2,1,15,2,4,7,7,6,4
1418,34,0,1,1303,1,2,4,0,4,1,62,2,1,1,3,2,2768,8416,3,0,12,3,3,1,14,3,3,7,3,5,7
1419,23,1,1,1320,1,8,1,1,4,1,93,2,1,2,3,0,3989,20586,1,1,11,3,1,0,5,2,3,5,4,1,2
1420,56,0,1,1255,1,1,2,0,1,0,90,3,1,1,1,1,2066,10494,2,0,22,4,4,1,5,3,4,3,2,1,0
1421,42,0,2,748,1,9,2,1,1,0,74,3,1,2,4,0,3673,16458,1,0,13,3,3,0,12,3,3,12,9,5,8
1422,43,0,2,1001,1,9,5,1,4,1,72,3,2,2,3,2,5679,19627,3,1,13,3,2,1,10,3,3,8,7,4,7
1423,21,1,1,156,0,12,3,0,3,0,90,4,1,5,2,0,2716,25422,1,0,15,3,4,0,1,0,3,1,0,0,0
1424,34,0,2,829,1,15,3,1,2,1,71,3,4,7,1,2,17007,11929,7,0,14,3,4,2,16,3,2,14,8,6,9
1425,42,0,2,570,1,8,3,0,2,1,66,3,5,4,4,2,18430,16225,1,0,13,3,2,1,24,4,2,24,7,14,9
1426,48,1,1,626,1,1,2,0,1,1,98,2,3,2,3,0,5381,19294,9,1,13,3,4,0,23,2,3,1,0,0,0
1427,49,0,1,470,1,20,4,1,3,0,96,3,2,3,1,1,6567,5549,1,0,14,3,3,0,16,2,2,15,11,5,11
1428,25,0,1,583,0,4,1,3,3,1,87,2,2,0,1,1,4256,18154,1,0,12,3,1,0,5,1,4,5,2,0,3
1429,40,1,1,676,1,9,4,0,4,1,86,3,1,2,1,0,2018,21831,3,0,14,3,2,0,15,3,1,5,4,1,0
1430,52,0,1,956,1,6,2,2,4,1,78,3,2,1,1,2,5577,22087,3,1,12,3,2,2,18,3,3,10,9,6,9
1431,29,0,2,574,1,20,1,1,4,1,40,3,1,2,4,1,3812,7003,1,0,13,3,2,0,11,3,4,11,8,3,10
1432,34,0,1,829,2,3,2,4,3,1,88,3,1,8,4,1,3737,2243,0,0,19,3,3,1,4,1,1,3,2,0,2
1433,26,1,2,575,1,3,1,2,3,1,73,3,1,1,1,0,3102,6582,0,0,22,4,3,0,7,2,3,6,4,0,4
1434,41,1,1,1360,1,12,3,2,2,0,49,3,5,7,3,1,19545,16280,1,0,12,3,4,0,23,0,3,22,15,15,8
1435,27,0,1,728,0,23,1,1,2,0,36,2,2,5,3,1,3540,7018,1,0,21,4,4,1,9,5,3,9,8,5,8
1436,36,0,1,1157,0,2,4,0,3,1,70,3,1,5,4,0,2644,17001,3,1,21,4,4,0,7,3,2,3,2,1,2
1437,38,0,2,1394,1,8,3,1,4,0,58,2,2,1,2,2,2133,18115,1,1,16,3,3,1,20,3,3,20,11,0,7
